Clique number;Diameter;Edge connectivity;Matching number;Planar ;Radius;Vertex connectivity;Largest L-eigenvalue ; Second largest Eigenvalue;Smallest Eigenvalue;Laplacian spectrum;Chromatic Number;Girth;Group Size;Domination number;Independence number;Chromatic Index
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7060000;2.3980000;-2.7060000;0.6030000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7180000;2.3940000;-2.7180000;0.6060000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7190000;2.3910000;-2.7190000;0.6070000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7170000;2.3960000;-2.7170000;0.6040000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7190000;2.3930000;-2.7190000;0.6070000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7170000;2.3960000;-2.7170000;0.6040000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7200000;2.3930000;-2.7200000;0.6070000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7090000;2.3920000;-2.7090000;0.6080000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7600000;2.3910000;-2.7600000;0.6090000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6910000;2.3940000;-2.6910000;0.6060000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6920000;2.3940000;-2.6920000;0.6060000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6920000;2.3940000;-2.6920000;0.6060000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.6920000;2.3940000;-2.6920000;0.6060000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7340000;2.3750000;-2.7340000;0.6250000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7270000;2.3720000;-2.7270000;0.6280000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7350000;2.3730000;-2.7350000;0.6270000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7100000;2.3870000;-2.7100000;0.6130000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7590000;2.3870000;-2.7590000;0.6130000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;6.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7280000;2.3730000;-2.7830000;0.6270000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6420000;2.3980000;-2.6420000;0.6020000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7160000;2.3940000;-2.7160000;0.6040000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6130000;2.3660000;-2.6130000;0.6340000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6340000;2.3670000;-2.6340000;0.6330000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6230000;2.3600000;-2.6290000;0.6400000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.6000000;2.3640000;-2.6000000;0.6360000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6940000;2.3750000;-2.6940000;0.6250000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6050000;2.3620000;-2.6050000;0.6370000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7080000;2.3760000;-2.7080000;0.6240000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7190000;2.3780000;-2.7190000;0.6220000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7040000;2.3780000;-2.7040000;0.6220000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6840000;2.3790000;-2.6840000;0.6210000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6170000;2.3570000;-2.6170000;0.6420000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6530000;2.3650000;-2.6530000;0.6350000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7070000;2.3660000;-2.7070000;0.6340000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6570000;2.3550000;-2.6570000;0.6450000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7150000;2.3550000;-2.7150000;0.6450000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6030000;2.3560000;-2.6030000;0.6450000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6860000;2.3730000;-2.6860000;0.6270000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6420000;2.3770000;-2.6440000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6780000;2.3770000;-2.6780000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7110000;2.3800000;-2.7110000;0.6200000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.6340000;2.3970000;-2.6340000;0.6030000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.7000000;2.3960000;-2.7000000;0.6040000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6400000;2.3770000;-2.6400000;0.6220000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6850000;2.3760000;-2.6850000;0.6240000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7010000;2.3810000;-2.7010000;0.6190000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6130000;2.3580000;-2.6130000;0.6420000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6120000;2.3560000;-2.6120000;0.6440000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6240000;2.3660000;-2.6240000;0.0630000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6090000;2.3610000;-2.6090000;0.6400000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6760000;2.3660000;-2.6760000;0.6340000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6410000;2.3710000;-2.6410000;0.6290000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6600000;2.3650000;-2.6600000;0.6350000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7050000;2.3650000;-2.7050000;0.6350000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6030000;2.3560000;-2.6030000;0.6440000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6030000;2.3630000;-2.6200000;0.6370000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6400000;2.3660000;-2.6400000;0.6340000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6410000;2.3790000;-2.6410000;0.6210000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7130000;2.3700000;-2.7130000;0.6300000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7020000;2.3710000;-2.7020000;0.6300000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.5980000;2.3550000;-2.5980000;0.6450000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6930000;2.3690000;-2.6930000;0.6310000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6090000;2.3570000;-2.6090000;0.6430000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7000000;2.3700000;-2.7000000;0.6310000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6610000;2.3550000;-2.6610000;0.6450000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7120000;2.3540000;-2.7120000;0.6460000;3.0000000;7.0000000;1.0000000;9.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6150000;2.3550000;-2.6150000;0.6450000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6330000;2.3740000;-2.6330000;0.6260000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6620000;2.3780000;-2.6620000;0.6220000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6690000;2.3580000;-2.6690000;0.6420000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.7200000;2.3560000;-2.7200000;0.6440000;3.0000000;7.0000000;1.0000000;10.0000000;15.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6350000;2.3640000;-2.6350000;0.6360000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6000000;2.3560000;-2.6000000;0.6440000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6620000;2.3810000;-2.6620000;0.6190000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6680000;2.3560000;-2.6680000;0.6440000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6900000;2.3780000;-2.6900000;0.6230000;3.0000000;7.0000000;1.0000000;10.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;5.0000000;3.0000000;5.6790000;2.3550000;-2.6790000;0.6450000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
2.0000000;5.0000000;3.0000000;17.0000000;0.0000000;4.0000000;3.0000000;5.6800000;2.3560000;-2.6800000;0.6440000;3.0000000;7.0000000;1.0000000;9.0000000;14.0000000;3.0000000
